#   1  FUR   LHZ   GR    2008 133:05:17:48.640    10.000    8460
#   2  FUR   RAD   GR    2008 133:05:17:48.640    10.000    8460
#   3  FUR   TRA   GR    2008 133:05:17:48.640    10.000    8460
   0.3758303E-02	   0.4149721E+01	   0.2047377E+02
   0.1335129E+00	   0.4777366E+01	   0.2035535E+02
   0.2928614E+00	   0.5754651E+01	   0.1753306E+02
   0.4574773E+00	   0.7050912E+01	   0.1342087E+02
   0.5766749E+00	   0.8235971E+01	   0.9467908E+01
   0.5890950E+00	   0.8698155E+01	   0.6573149E+01
   0.4480802E+00	   0.7939734E+01	   0.4803831E+01
   0.1415446E+00	   0.5801476E+01	   0.3539707E+01
  -0.2995168E+00	   0.2515246E+01	   0.1898948E+01
  -0.8069597E+00	  -0.1419877E+01	  -0.7968546E+00
  -0.1291771E+01	  -0.5444325E+01	  -0.4713855E+01
  -0.1663378E+01	  -0.9096236E+01	  -0.9467616E+01
  -0.1847592E+01	  -0.1204583E+02	  -0.1428501E+02
  -0.1801364E+01	  -0.1401618E+02	  -0.1825203E+02
  -0.1519859E+01	  -0.1469690E+02	  -0.2055481E+02
  -0.1038611E+01	  -0.1375300E+02	  -0.2065375E+02
  -0.4292998E+00	  -0.1094948E+02	  -0.1838126E+02
   0.2165664E+00	  -0.6339557E+01	  -0.1395297E+02
   0.8026346E+00	  -0.4151248E+00	  -0.7934550E+01
   0.1247418E+01	   0.5887544E+01	  -0.1175465E+01
   0.1500208E+01	   0.1135969E+02	   0.5305156E+01
   0.1546920E+01	   0.1482377E+02	   0.1047851E+02
   0.1408070E+01	   0.1546733E+02	   0.1350115E+02
   0.1125733E+01	   0.1310119E+02	   0.1391932E+02
   0.7495486E+00	   0.8246581E+01	   0.1181847E+02
   0.3277669E+00	   0.2003263E+01	   0.7825471E+01
